Date,MinTemp,MaxTemp,Rainfall,WindGustSpeed,Humidity,Pressure,UVIEF,CityCode
2009-12-15,24.3,32.7,13.0,43.0,87.0,1008.3,14.929,DAR
2009-12-16,24.6,31.5,4.2,43.0,79.5,1009.45,14.718,DAR
2009-12-17,24.8,32.4,1.6,52.0,72.5,1010.0,15.329,DAR
2009-12-18,25.8,32.9,1.4,35.0,73.0,1010.25,14.851,DAR
2009-12-19,24.7,31.6,0.4,33.0,77.0,1010.6,14.987,DAR
2009-12-20,24.3,33.3,21.8,31.0,66.5,1010.0,14.529,DAR
2009-12-21,25.2,33.5,0.6,33.0,65.5,1009.75,14.467,DAR
2009-12-22,23.8,33.6,2.2,52.0,71.5,1010.1,14.427,DAR
2009-12-23,25.6,32.1,10.2,35.0,75.5,1009.85,14.211,DAR
2009-12-24,25.9,33.3,0.0,35.0,66.0,1008.25,14.703,DAR
2009-12-25,27.8,33.4,0.0,37.0,65.0,1005.8,14.525,DAR
2009-12-26,26.2,32.9,1.4,37.0,72.0,1006.1,13.959,DAR
2009-12-27,26.0,32.7,0.0,28.0,75.0,1005.85,14.227,DAR
2009-12-28,26.1,34.6,0.0,33.0,80.0,1005.75,14.13,DAR
2009-12-29,25.6,32.8,12.6,35.0,75.5,1005.9,13.775,DAR
2009-12-30,25.4,33.3,5.0,35.0,71.0,1005.7,14.359,DAR
2009-12-31,25.1,33.0,5.6,43.0,72.5,1004.65,14.443,DAR
2010-01-01,25.3,32.6,0.4,35.0,75.5,1004.35,14.494,DAR
2010-01-02,24.0,31.3,62.2,50.0,77.0,1005.15,13.93,DAR
2010-01-03,24.7,30.9,45.0,56.0,82.5,1003.25,14.43,DAR
2010-01-04,24.4,28.1,56.8,76.0,91.5,1000.4,15.061,DAR
2010-01-05,24.0,28.9,51.8,70.0,92.5,1002.45,14.123,DAR
2010-01-06,24.1,30.4,38.8,52.0,77.5,1004.7,14.385,DAR
2010-01-07,25.6,31.0,19.4,39.0,81.0,1005.05,14.238,DAR
2010-01-08,25.0,32.4,23.8,41.0,70.0,1005.2,14.689,DAR
2010-01-09,27.0,33.4,2.4,50.0,73.0,1005.45,14.912,DAR
2010-01-10,23.7,31.5,22.6,35.0,80.5,1005.85,15.15,DAR
2010-01-11,25.3,30.2,5.4,30.0,80.5,1004.8,14.517,DAR
2010-01-12,25.2,29.9,11.6,37.0,90.0,1004.6,14.78,DAR
2010-01-13,23.8,29.0,91.4,39.0,85.5,1006.65,15.285,DAR
2010-01-14,23.9,31.9,25.6,41.0,72.0,1008.4,14.886,DAR
2010-01-15,25.8,32.4,1.4,56.0,79.0,1007.0,14.721,DAR
2010-01-16,24.6,33.5,22.0,67.0,71.5,1006.25,15.271,DAR
2010-01-17,24.1,32.2,17.6,56.0,80.0,1006.25,14.596,DAR
2010-01-18,23.2,32.3,20.8,56.0,72.0,1007.55,14.683,DAR
2010-01-19,23.4,32.8,0.0,35.0,68.0,1009.0,14.815,DAR
2010-01-20,25.9,32.7,0.0,44.0,70.5,1009.15,15.237,DAR
2010-01-21,24.7,31.8,22.2,41.0,78.0,1008.9,15.177,DAR
2010-01-22,25.0,31.1,16.0,50.0,75.0,1009.15,14.947,DAR
2010-01-23,24.9,32.6,14.4,43.0,69.5,1008.7,15.092,DAR
2010-01-24,28.0,31.9,0.0,43.0,70.0,1007.3,15.213,DAR
2010-01-25,27.8,32.2,0.0,48.0,68.5,1006.4,15.236,DAR
2010-01-26,28.2,33.1,0.0,46.0,69.0,1005.9,16.219,DAR
2010-01-27,26.5,33.1,0.0,50.0,67.5,1004.95,14.965,DAR
2010-01-28,22.6,29.3,27.6,78.0,88.5,1004.75,15.528,DAR
2010-01-29,22.7,31.9,15.2,57.0,75.0,1004.9,15.261,DAR
2010-01-30,22.9,30.5,13.2,59.0,82.0,1005.3,14.942,DAR
2010-01-31,23.1,32.0,2.6,52.0,72.5,1006.5,14.909,DAR
2010-02-01,26.0,33.0,5.2,41.0,76.0,1006.0,15.47,DAR
2010-02-02,25.9,32.3,6.4,43.0,74.0,1005.8,15.042,DAR
2010-02-03,23.8,32.5,9.0,41.0,71.0,1006.8,14.912,DAR
2010-02-04,27.7,33.2,0.0,44.0,65.5,1009.35,14.48,DAR
2010-02-05,27.3,32.9,0.0,50.0,68.5,1009.95,16.185,DAR
2010-02-06,23.7,32.7,38.0,54.0,71.5,1009.8,14.923,DAR
2010-02-07,26.0,33.9,0.0,37.0,74.0,1010.2,15.516,DAR
2010-02-08,27.9,33.4,0.0,35.0,67.5,1009.5,14.991,DAR
2010-02-09,25.6,33.3,1.0,39.0,67.0,1009.95,15.186,DAR
2010-02-10,27.6,33.2,0.0,37.0,65.5,1010.25,15.58,DAR
2010-02-11,27.6,33.2,0.0,31.0,66.5,1009.85,14.663,DAR
2010-02-12,27.5,33.2,0.0,39.0,62.0,1009.05,14.992,DAR
2010-02-13,28.4,31.6,0.0,52.0,73.5,1007.6,15.296,DAR
2010-02-14,24.2,33.3,10.0,50.0,72.0,1007.35,16.06,DAR
2010-02-15,27.7,32.8,0.0,37.0,71.0,1007.5,15.607,DAR
2010-02-16,25.9,32.9,0.0,33.0,71.5,1008.25,16.067,DAR
2010-02-17,25.4,33.1,0.0,33.0,70.5,1008.55,15.643,DAR
2010-02-18,25.9,34.3,5.0,41.0,70.0,1008.35,14.992,DAR
2010-02-19,24.5,34.1,3.4,41.0,69.0,1008.45,15.373,DAR
2010-02-20,25.9,33.6,0.0,35.0,71.5,1007.05,15.338,DAR
2010-02-21,26.1,34.1,1.4,33.0,70.0,1007.1,15.042,DAR
2010-02-22,25.5,31.9,46.2,37.0,85.5,1008.95,16.157,DAR
2010-02-23,23.4,31.3,4.0,57.0,72.0,1006.5,16.384,DAR
2010-02-24,25.9,32.9,1.4,39.0,76.5,1005.65,15.214,DAR
2010-02-25,26.1,31.6,1.2,67.0,79.5,1005.3,15.659,DAR
2010-02-26,22.6,29.0,136.4,61.0,98.0,1004.6,15.43,DAR
2010-02-27,22.7,29.1,131.4,126.0,94.5,1003.85,14.532,DAR
2010-02-28,25.0,30.9,28.8,74.0,85.0,1006.25,15.11,DAR
2010-03-01,24.6,31.6,25.0,59.0,79.0,1007.4,15.651,DAR
2010-03-02,25.2,29.4,14.4,33.0,91.0,1007.55,16.147,DAR
2010-03-03,25.2,33.0,3.8,33.0,72.5,1007.85,14.702,DAR
2010-03-04,25.4,32.4,0.0,31.0,70.0,1009.0,14.658,DAR
2010-03-05,26.2,33.3,0.0,30.0,68.5,1009.85,15.024,DAR
2010-03-06,25.7,33.3,0.0,31.0,71.0,1010.75,15.295,DAR
2010-03-07,25.6,33.2,0.2,44.0,69.5,1009.45,14.182,DAR
2010-03-08,25.7,33.8,0.0,33.0,70.5,1009.95,14.375,DAR
2010-03-09,25.0,35.0,0.0,50.0,60.0,1011.3,14.438,DAR
2010-03-10,24.7,33.6,5.8,26.0,63.0,1012.05,15.26,DAR
2010-03-11,25.3,33.5,0.0,30.0,64.5,1012.6,15.024,DAR
2010-03-12,25.4,35.4,0.0,30.0,50.0,1013.05,15.084,DAR
2010-03-13,25.6,33.2,0.0,43.0,66.5,1011.3,14.977,DAR
2010-03-14,24.1,31.5,7.6,30.0,77.0,1009.6,14.587,DAR
2010-03-15,24.8,33.5,0.4,33.0,62.0,1009.8,14.311,DAR
2010-03-16,26.0,33.4,0.0,33.0,71.0,1009.55,14.624,DAR
2010-03-17,26.0,34.1,0.0,31.0,73.0,1010.55,13.544,DAR
2010-03-18,26.8,34.6,3.8,41.0,53.0,1010.3,14.723,DAR
2010-03-19,25.4,32.7,0.0,57.0,72.5,1009.1,14.893,DAR
2010-03-20,25.0,32.7,9.0,30.0,71.5,1009.1,14.127,DAR
2010-03-21,25.5,32.2,0.0,30.0,73.5,1008.3,14.62,DAR
2010-03-22,24.9,33.2,2.2,35.0,65.0,1007.8,14.411,DAR
2010-03-23,25.3,33.6,0.0,52.0,79.5,1006.65,14.84,DAR
2010-03-24,24.4,33.5,19.2,43.0,71.5,1007.45,13.255,DAR
2010-03-25,25.6,33.1,10.8,57.0,67.5,1007.2,13.721,DAR
2010-03-26,23.4,34.4,12.4,39.0,60.5,1007.15,13.394,DAR
2010-03-27,26.2,34.0,0.0,59.0,60.5,1006.65,13.142,DAR
2010-03-28,24.0,33.8,23.6,31.0,67.5,1006.2,14.276,DAR
2010-03-29,27.5,35.0,0.0,48.0,74.0,1006.35,13.913,DAR
2010-03-30,25.8,33.4,19.0,57.0,76.5,1006.25,12.686,DAR
2010-03-31,23.7,33.2,41.2,39.0,61.5,1005.9,13.421,DAR
2010-04-01,23.7,33.5,0.0,39.0,51.5,1006.9,13.482,DAR
2010-04-02,26.0,33.1,0.0,48.0,77.5,1007.35,12.292,DAR
2010-04-03,23.9,33.0,2.8,54.0,71.0,1007.5,12.912,DAR
2010-04-04,24.8,32.9,1.8,44.0,70.5,1007.35,12.776,DAR
2010-04-05,27.9,33.7,0.0,35.0,68.0,1006.35,12.662,DAR
2010-04-06,23.5,30.9,68.2,26.0,84.5,1008.05,12.843,DAR
2010-04-07,23.8,32.5,0.8,31.0,77.0,1008.95,13.197,DAR
2010-04-08,25.2,32.1,23.4,39.0,80.5,1010.05,12.155,DAR
2010-04-09,25.7,32.7,11.6,31.0,68.0,1009.0,13.296,DAR
2010-04-10,24.7,33.1,0.2,30.0,72.0,1008.2,13.037,DAR
2010-04-11,25.0,31.3,1.8,26.0,78.0,1008.4,12.811,DAR
2010-04-12,24.6,32.5,3.2,48.0,78.5,1008.6,11.826,DAR
2010-04-13,24.2,32.9,1.8,46.0,75.0,1010.45,12.832,DAR
2010-04-14,25.2,31.9,0.2,31.0,76.0,1009.65,12.227,DAR
2010-04-15,23.9,30.1,4.4,33.0,81.5,1010.2,12.121,DAR
2010-04-16,24.8,33.6,0.0,35.0,69.0,1009.05,12.02,DAR
2010-04-17,24.9,30.0,0.0,35.0,78.5,1009.55,11.917,DAR
2010-04-18,24.1,31.7,3.6,46.0,72.0,1009.5,11.362,DAR
2010-04-19,23.9,32.4,2.0,39.0,68.5,1008.25,11.136,DAR
2010-04-20,25.6,32.5,0.0,37.0,60.5,1008.05,11.336,DAR
2010-04-21,24.4,33.1,0.0,26.0,69.5,1008.95,10.473,DAR
2010-04-22,24.8,34.0,0.0,26.0,64.0,1010.6,10.995,DAR
2010-04-23,24.7,33.4,0.0,24.0,67.0,1010.75,10.806,DAR
2010-04-24,26.0,33.9,0.0,31.0,70.0,1010.35,10.484,DAR
2010-04-25,23.9,33.0,0.2,35.0,70.5,1010.4,10.666,DAR
2010-04-26,23.7,32.1,6.4,35.0,72.5,1012.4,10.373,DAR
2010-04-27,24.0,33.3,0.0,37.0,59.5,1012.65,10.081,DAR
2010-04-28,24.5,29.7,0.0,37.0,79.0,1013.45,10.344,DAR
2010-04-29,25.3,32.2,4.0,43.0,66.0,1013.1,11.196,DAR
2010-04-30,24.8,33.2,0.2,48.0,51.5,1013.65,10.558,DAR
2010-05-01,23.8,33.5,0.0,41.0,50.0,1012.75,10.001,DAR
2010-05-02,25.5,33.5,0.0,41.0,57.0,1011.45,10.265,DAR
2010-05-03,24.9,33.2,0.0,48.0,60.5,1010.25,10.595,DAR
2010-05-04,25.0,33.6,0.0,48.0,55.5,1010.1,11.33,DAR
2010-05-05,25.5,33.9,0.0,59.0,55.5,1009.35,10.533,DAR
2010-05-06,24.3,33.9,0.0,57.0,44.5,1010.25,9.925,DAR
2010-05-07,22.9,32.1,0.0,48.0,48.0,1009.8,10.365,DAR
2010-05-08,22.0,31.2,0.0,52.0,54.5,1008.95,9.51,DAR
2010-05-09,21.6,32.0,0.0,43.0,50.0,1007.95,10.136,DAR
2010-05-10,22.4,31.0,0.0,28.0,59.5,1008.4,9.238,DAR
2010-05-11,23.0,33.2,0.0,37.0,55.0,1008.8,10.167,DAR
2010-05-12,24.0,31.8,0.0,35.0,51.5,1009.85,10.182,DAR
2010-05-13,23.9,33.2,0.0,44.0,42.0,1009.15,9.259,DAR
2010-05-14,24.3,33.1,0.0,44.0,58.5,1008.3,10.247,DAR
2010-05-15,25.2,33.3,0.0,39.0,62.0,1007.5,10.474,DAR
2010-05-16,25.5,32.3,0.0,39.0,66.0,1008.55,9.791,DAR
2010-05-17,26.1,32.2,1.4,37.0,76.5,1010.15,9.419,DAR
2010-05-18,25.1,30.8,0.0,30.0,87.0,1010.6,9.961,DAR
2010-05-19,24.8,32.0,5.8,35.0,66.5,1010.6,9.212,DAR
2010-05-20,25.5,31.3,1.6,30.0,79.0,1010.6,9.804,DAR
2010-05-21,24.2,30.7,2.4,37.0,89.5,1011.1,9.906,DAR
2010-05-22,24.7,32.5,5.2,31.0,70.5,1009.75,9.208,DAR
2010-05-23,24.8,31.6,3.6,28.0,77.0,1010.35,8.769,DAR
2010-05-24,25.3,33.3,0.2,33.0,74.0,1010.55,8.878,DAR
2010-05-25,24.2,32.5,0.0,28.0,75.0,1010.95,9.071,DAR
2010-05-26,24.3,32.2,0.0,30.0,73.0,1010.45,7.994,DAR
2010-05-27,24.4,31.2,21.0,37.0,80.5,1011.5,8.814,DAR
2010-05-28,24.4,31.9,0.6,35.0,82.0,1012.15,8.768,DAR
2010-05-29,24.7,32.6,24.4,28.0,76.0,1012.1,8.871,DAR
2010-05-30,24.5,31.9,0.0,39.0,66.0,1012.4,8.967,DAR
2010-05-31,22.0,30.1,0.0,39.0,50.5,1012.7,8.681,DAR
2010-06-01,20.7,30.5,0.0,31.0,49.0,1012.35,8.374,DAR
2010-06-02,20.9,31.4,0.0,35.0,35.5,1012.9,8.387,DAR
2010-06-03,19.4,29.7,0.0,39.0,37.5,1014.7,8.533,DAR
2010-06-04,17.0,27.9,0.0,37.0,36.0,1014.6,8.786,DAR
2010-06-05,16.0,28.9,0.0,41.0,36.0,1012.7,8.165,DAR
2010-06-06,18.4,29.0,0.0,41.0,41.0,1013.1,8.326,DAR
2010-06-07,17.9,29.3,0.0,37.0,50.5,1014.0,8.173,DAR
2010-06-08,19.3,30.5,0.0,35.0,50.0,1013.05,8.157,DAR
2010-06-09,20.4,31.2,0.0,39.0,53.0,1012.5,8.772,DAR
2010-06-10,20.2,30.5,0.0,48.0,45.5,1012.85,8.816,DAR
2010-06-11,19.3,29.9,0.0,43.0,40.5,1014.0,8.277,DAR
2010-06-12,19.0,31.4,0.0,39.0,43.5,1013.4,8.492,DAR
2010-06-13,19.2,30.1,0.0,39.0,40.5,1014.25,8.308,DAR
2010-06-14,19.1,31.1,0.0,39.0,40.0,1014.25,8.47,DAR
2010-06-15,20.4,30.5,0.0,44.0,39.0,1012.95,8.068,DAR
2010-06-16,20.3,31.1,0.0,39.0,44.0,1013.45,8.149,DAR
2010-06-17,18.2,31.7,0.0,39.0,52.5,1013.35,7.945,DAR
2010-06-18,21.8,33.0,0.0,35.0,42.5,1013.6,8.097,DAR
2010-06-19,20.4,31.7,0.0,46.0,41.0,1013.65,7.955,DAR
2010-06-20,22.2,30.7,0.0,48.0,35.5,1014.4,8.288,DAR
2010-06-21,19.3,31.0,0.0,44.0,49.0,1014.95,8.115,DAR
2010-06-22,21.7,31.5,0.0,56.0,38.5,1014.25,8.145,DAR
2010-06-23,21.0,32.8,0.0,41.0,51.5,1013.45,8.296,DAR
2010-06-24,22.8,33.2,0.0,52.0,47.5,1011.55,8.138,DAR
2010-06-25,22.5,32.5,0.0,41.0,56.0,1011.2,8.473,DAR
2010-06-26,21.7,33.2,0.0,43.0,50.0,1012.3,8.71,DAR
2010-06-27,20.8,32.6,0.0,50.0,39.5,1011.7,8.432,DAR
2010-06-28,21.5,32.6,0.0,43.0,41.0,1011.0,8.744,DAR
2010-06-29,22.2,32.8,0.0,43.0,43.0,1011.75,8.6,DAR
2010-06-30,22.2,32.0,0.0,41.0,51.0,1012.5,8.691,DAR
2010-07-01,24.5,33.0,0.0,48.0,42.5,1012.2,8.97,DAR
2010-07-02,21.9,31.9,0.0,44.0,26.5,1013.7,9.188,DAR
2010-07-03,20.5,31.7,0.0,44.0,36.5,1013.65,8.794,DAR
2010-07-04,21.7,32.6,0.0,48.0,45.5,1012.2,8.608,DAR
2010-07-05,23.3,29.9,0.0,35.0,66.0,1010.95,8.606,DAR
2010-07-06,23.5,31.8,0.2,48.0,68.5,1011.35,7.858,DAR
2010-07-07,21.0,31.7,0.0,56.0,48.0,1012.9,7.96,DAR
2010-07-08,22.8,32.0,0.0,41.0,51.5,1012.3,8.081,DAR
2010-07-09,22.5,32.3,0.0,43.0,51.5,1013.05,8.144,DAR
2010-07-10,21.9,33.2,0.0,37.0,55.5,1013.45,8.347,DAR
2010-07-11,21.5,33.2,0.0,39.0,50.5,1013.7,8.123,DAR
2010-07-12,20.4,32.4,0.0,39.0,52.0,1012.45,8.332,DAR
2010-07-13,21.6,30.5,0.0,37.0,64.0,1012.25,8.484,DAR
2010-07-14,19.8,33.5,0.0,54.0,50.5,1011.85,8.858,DAR
2010-07-15,21.1,31.3,0.0,54.0,46.5,1012.2,8.873,DAR
2010-07-16,22.6,31.5,0.0,52.0,46.5,1012.65,8.779,DAR
2010-07-17,22.0,32.7,0.0,50.0,43.0,1012.95,8.627,DAR
2010-07-18,21.2,32.7,0.0,39.0,44.5,1013.0,8.739,DAR
2010-07-19,20.3,33.1,0.0,39.0,49.0,1012.3,8.914,DAR
2010-07-20,21.4,32.1,0.0,48.0,44.5,1012.75,9.106,DAR
2010-07-21,19.9,31.8,0.0,46.0,35.5,1012.3,9.116,DAR
2010-07-22,19.7,32.5,0.0,35.0,28.5,1012.45,9.101,DAR
2010-07-23,22.2,32.7,0.0,44.0,37.0,1011.55,9.386,DAR
2010-07-24,24.8,33.5,0.0,50.0,45.5,1011.55,9.461,DAR
2010-07-25,25.8,34.2,0.0,61.0,44.5,1011.05,9.491,DAR
2010-07-26,26.6,34.7,0.0,50.0,45.5,1012.5,8.989,DAR
2010-07-27,25.2,34.2,0.0,52.0,51.5,1012.9,9.409,DAR
2010-07-28,23.3,34.3,0.0,44.0,48.5,1012.25,9.577,DAR
2010-07-29,21.5,33.3,0.0,37.0,59.5,1011.75,8.843,DAR
2010-07-30,22.8,33.6,0.0,31.0,63.5,1012.6,9.195,DAR
2010-07-31,24.2,33.8,0.0,35.0,62.5,1012.9,9.571,DAR
2010-08-01,24.6,34.3,0.0,57.0,48.0,1013.1,9.357,DAR
2010-08-02,24.7,32.3,0.0,57.0,34.0,1014.45,9.709,DAR
2010-08-03,22.3,30.6,0.0,50.0,27.5,1013.1,9.529,DAR
2010-08-04,21.5,30.6,0.0,41.0,22.5,1012.3,9.464,DAR
2010-08-05,18.3,32.4,0.0,43.0,25.5,1012.85,9.669,DAR
2010-08-06,19.2,32.9,0.0,50.0,25.0,1013.4,9.865,DAR
2010-08-07,18.8,32.2,0.0,41.0,23.0,1013.25,10.279,DAR
2010-08-08,17.9,32.5,0.0,35.0,40.0,1011.3,10.087,DAR
2010-08-09,18.4,32.9,0.0,33.0,50.0,1011.0,10.124,DAR
2010-08-10,18.4,33.8,0.0,48.0,27.5,1012.55,9.893,DAR
2010-08-11,20.4,33.3,0.0,39.0,26.0,1013.75,10.597,DAR
2010-08-12,20.0,31.9,0.0,39.0,22.0,1014.6,10.387,DAR
2010-08-13,18.0,31.2,0.0,30.0,33.5,1012.7,10.14,DAR
2010-08-14,17.9,30.3,0.0,33.0,57.5,1012.4,10.48,DAR
2010-08-15,19.1,31.3,0.0,31.0,67.5,1012.75,10.937,DAR
2010-08-16,20.2,33.3,0.0,39.0,61.0,1012.05,11.178,DAR
2010-08-17,21.9,33.0,0.0,41.0,51.0,1010.5,11.202,DAR
2010-08-18,21.2,31.9,0.0,30.0,68.5,1011.55,11.09,DAR
2010-08-19,22.6,32.4,0.0,33.0,65.0,1011.55,10.842,DAR
2010-08-20,23.5,32.0,0.0,35.0,63.0,1010.6,11.01,DAR
2010-08-21,23.2,33.9,0.0,50.0,58.5,1010.35,11.104,DAR
2010-08-22,23.1,33.3,0.0,41.0,61.5,1010.7,11.606,DAR
2010-08-23,24.8,33.8,0.0,48.0,52.0,1011.5,11.448,DAR
2010-08-24,22.6,33.6,0.0,37.0,54.0,1012.25,11.596,DAR
2010-08-25,22.5,31.8,0.0,41.0,62.0,1011.75,11.989,DAR
2010-08-26,23.0,33.0,0.0,35.0,70.0,1011.0,11.771,DAR
2010-08-27,24.5,32.9,0.0,41.0,69.5,1011.85,11.662,DAR
2010-08-28,23.7,33.9,0.0,35.0,51.5,1012.85,11.734,DAR
2010-08-29,23.4,34.7,0.0,41.0,46.0,1013.7,11.888,DAR
2010-08-30,21.7,34.8,0.0,48.0,30.0,1012.1,11.573,DAR
2010-08-31,20.7,34.6,0.0,35.0,41.5,1011.5,11.588,DAR
2010-09-01,23.3,34.3,0.0,50.0,54.0,1011.75,11.642,DAR
2010-09-02,24.5,34.1,0.0,37.0,60.0,1011.1,11.675,DAR
2010-09-03,25.9,33.0,0.0,39.0,64.0,1009.7,12.049,DAR
2010-09-04,24.3,32.1,6.8,37.0,87.5,1010.95,11.995,DAR
2010-09-05,25.0,30.8,3.4,35.0,78.5,1012.05,12.204,DAR
2010-09-06,24.5,34.5,0.0,41.0,63.0,1010.8,12.397,DAR
2010-09-07,25.9,33.9,0.0,59.0,52.0,1010.85,12.583,DAR
2010-09-08,23.9,34.6,0.0,39.0,56.5,1012.2,12.222,DAR
2010-09-09,25.1,34.5,0.0,41.0,53.5,1011.8,11.9,DAR
2010-09-10,23.9,32.4,0.0,35.0,64.5,1011.35,12.101,DAR
2010-09-11,23.6,35.0,0.0,41.0,58.5,1010.85,12.301,DAR
2010-09-12,24.2,33.2,0.0,37.0,66.5,1012.05,12.905,DAR
2010-09-13,24.1,34.3,0.0,43.0,58.0,1010.7,12.475,DAR
2010-09-14,24.2,32.9,0.0,39.0,68.5,1010.9,12.941,DAR
2010-09-15,25.0,34.9,0.0,43.0,56.0,1010.85,13.421,DAR
2010-09-16,26.2,33.7,0.0,48.0,59.0,1010.9,12.98,DAR
2010-09-17,23.8,35.4,0.0,39.0,54.5,1010.7,13.099,DAR
2010-09-18,23.7,32.9,0.0,33.0,58.0,1009.7,12.912,DAR
2010-09-19,25.7,35.3,0.0,41.0,59.0,1009.2,13.363,DAR
2010-09-20,23.2,33.1,11.8,41.0,40.0,1011.55,13.831,DAR
2010-09-21,23.4,35.3,0.0,50.0,42.0,1011.6,13.817,DAR
2010-09-22,24.0,35.2,0.0,46.0,54.0,1010.25,13.649,DAR
2010-09-23,22.8,34.4,10.4,37.0,75.0,1010.4,13.382,DAR
2010-09-24,23.5,35.0,5.0,59.0,58.0,1010.8,13.364,DAR
2010-09-25,25.2,33.8,0.0,33.0,59.5,1011.55,13.372,DAR
2010-09-26,25.0,35.3,0.0,39.0,63.0,1010.9,13.297,DAR
2010-09-27,25.6,33.0,0.0,37.0,69.5,1010.2,12.993,DAR
2010-09-28,25.4,33.5,0.0,35.0,59.5,1009.6,13.321,DAR
2010-09-29,24.5,34.9,0.2,50.0,68.5,1009.25,13.023,DAR
2010-09-30,23.6,35.1,2.8,63.0,64.0,1009.0,12.928,DAR
2010-10-01,23.2,34.9,7.0,44.0,56.0,1009.1,12.911,DAR
2010-10-02,24.8,35.1,0.0,39.0,49.0,1009.45,13.469,DAR
2010-10-03,26.4,36.0,0.0,43.0,59.5,1009.75,13.72,DAR
2010-10-04,26.3,35.6,0.0,43.0,60.5,1009.1,14.177,DAR
2010-10-05,26.2,35.6,0.0,39.0,57.0,1009.05,13.72,DAR
2010-10-06,26.4,34.4,0.0,50.0,66.0,1009.1,13.398,DAR
2010-10-07,23.5,34.4,4.2,46.0,67.0,1009.55,14.022,DAR
2010-10-08,22.8,33.1,8.2,44.0,76.5,1009.45,13.801,DAR
2010-10-09,23.6,32.2,4.8,39.0,62.5,1009.0,14.069,DAR
2010-10-10,23.2,34.2,7.6,43.0,68.0,1008.65,13.888,DAR
2010-10-11,23.3,32.5,34.6,41.0,70.5,1010.3,13.298,DAR
2010-10-12,24.1,32.7,0.8,35.0,71.5,1010.15,14.103,DAR
2010-10-13,22.5,31.7,8.0,46.0,76.5,1010.15,13.953,DAR
2010-10-14,23.7,32.5,0.0,33.0,64.5,1008.1,14.261,DAR
2010-10-15,25.9,32.0,0.6,31.0,71.5,1007.8,13.734,DAR
2010-10-16,24.8,31.8,18.2,35.0,85.5,1008.65,14.631,DAR
2010-10-17,23.1,31.3,12.0,31.0,47.5,1010.55,14.002,DAR
2010-10-18,22.9,33.2,0.0,54.0,37.0,1010.8,13.816,DAR
2010-10-19,23.4,34.5,0.0,35.0,46.5,1010.45,13.934,DAR
2010-10-20,24.2,35.2,0.0,63.0,62.0,1009.3,14.431,DAR
2010-10-21,24.5,33.4,11.8,37.0,75.5,1009.9,13.203,DAR
2010-10-22,24.1,34.3,0.6,41.0,57.0,1009.65,12.708,DAR
2010-10-23,25.7,34.9,0.0,39.0,54.5,1009.6,12.831,DAR
2010-10-24,26.2,36.5,0.0,52.0,60.5,1009.25,12.576,DAR
2010-10-25,25.9,33.9,0.2,37.0,63.0,1010.0,12.93,DAR
2010-10-26,25.6,34.6,0.0,37.0,64.0,1009.35,13.206,DAR
2010-10-27,26.2,33.1,0.0,52.0,59.0,1008.85,12.896,DAR
2010-10-28,23.1,33.8,2.0,31.0,63.5,1008.45,13.248,DAR
2010-10-29,25.0,32.7,3.4,31.0,63.5,1009.05,13.592,DAR
2010-10-30,25.2,32.8,4.0,41.0,76.0,1008.2,13.52,DAR
2010-10-31,22.5,32.0,29.8,37.0,74.0,1008.9,13.527,DAR
2010-11-01,23.2,32.8,0.2,48.0,65.0,1007.8,14.122,DAR
2010-11-02,23.3,25.6,14.2,35.0,86.0,1010.4,13.631,DAR
2010-11-03,20.6,31.0,2.6,35.0,57.0,1011.25,13.202,DAR
2010-11-04,23.2,34.2,0.0,37.0,47.0,1009.8,13.313,DAR
2010-11-05,25.1,32.7,0.0,31.0,67.0,1008.8,13.325,DAR
2010-11-06,23.6,33.0,0.0,31.0,67.5,1009.55,13.233,DAR
2010-11-07,23.6,33.1,0.0,33.0,64.5,1009.8,13.218,DAR
2010-11-08,24.3,34.1,0.0,52.0,57.0,1010.15,13.288,DAR
2010-11-09,25.1,34.1,0.0,33.0,59.0,1011.7,12.362,DAR
2010-11-10,25.3,32.3,0.0,37.0,70.5,1010.65,11.71,DAR
2010-11-11,25.3,32.7,8.4,33.0,67.5,1009.4,12.401,DAR
2010-11-12,27.5,33.7,0.0,37.0,57.0,1008.2,12.756,DAR
2010-11-13,26.8,33.6,0.4,39.0,61.0,1008.85,13.097,DAR
2010-11-14,25.7,33.7,0.0,41.0,64.0,1010.3,13.24,DAR
2010-11-15,23.4,33.5,15.4,33.0,65.5,1009.1,13.51,DAR
2010-11-16,26.1,33.2,3.4,50.0,71.0,1007.65,13.464,DAR
2010-11-17,23.3,33.7,12.2,59.0,89.0,1008.45,13.35,DAR
2010-11-18,23.4,33.6,56.0,56.0,60.0,1008.25,13.435,DAR
2010-11-19,23.7,33.2,21.8,28.0,70.0,1007.8,13.127,DAR
2010-11-20,25.1,34.3,0.0,48.0,59.5,1007.7,13.155,DAR
2010-11-21,25.4,33.2,0.0,31.0,61.0,1007.35,14.381,DAR
2010-11-22,25.9,33.7,0.0,52.0,76.5,1007.0,14.332,DAR
2010-11-23,25.8,33.6,6.6,44.0,61.0,1007.5,13.511,DAR
2010-11-24,25.8,34.2,0.0,33.0,63.0,1007.95,13.32,DAR
2010-11-25,26.6,33.7,0.0,43.0,76.5,1007.45,12.804,DAR
2010-11-26,25.1,33.8,1.8,33.0,62.0,1006.65,13.018,DAR
2010-11-27,26.5,33.5,0.0,35.0,65.5,1006.7,14.138,DAR
